Model_Index,mean_A2,std_A2,var_A2,median_A2,skew_A2,damage_type,severity_level,mean_S11,std_S11,var_S11,median_S11,skew_S11,mean_U2,std_U2,var_U2,median_U2,skew_U2
59,-0.0012255213122881,0.2837852199059091,0.0805340510370452,0.0,-1.408224719829152,1,0,934144.4136587904,14575915.22519398,212457304652041.7,0.0,0.1175327906852443,-0.0002661996601371,0.0005501982354098,3.027180982481551e-07,-0.0002631171082612,0.8237739696369214
60,-0.001227467667506,0.2838699545642509,0.0805821511043098,0.0,-1.4089186154520752,1,0,934169.4015396576,14575966.425241634,212458797229771.4,0.0,0.1175432534830851,-0.0002660831196049,0.0005502654080891,3.027920193395191e-07,-0.0002627096837386,0.8241285504479502
61,-0.0012214247345001,0.2838680047110103,0.0805810440986101,0.0,-1.408597540725068,1,0,933992.75780475,14576577.630845176,212476615428056.0,0.0,0.1177228654929341,-0.0002658944179227,0.0005501896443902,3.027086447942336e-07,-0.0002619765291456,0.8246379630406923
62,-0.0012214247223827,0.2838680046546187,0.0805810440665946,0.0,-1.4085975406964686,1,0,933992.7578413744,14576577.63080274,212476615426818.88,0.0,0.1177228654957587,-0.0002658944179383,0.0005501896444026,3.027086448078815e-07,-0.0002619765291456,0.8246379630160304
63,-0.0012274676857023,0.2838699546077909,0.0805821511290292,0.0,-1.4089186158490763,1,0,934169.4014660376,14575966.425383018,212458797233893.03,0.0,0.1175432534436086,-0.0002660831196049,0.0005502654080891,3.027920193395204e-07,-0.0002627096837386,0.8241285504479454
64,-0.0012273947995418,0.2838672015157182,0.0805805880963653,0.0,-1.408935500260716,1,0,934170.0674774314,14575967.15778214,212458818584743.56,0.0,0.1175432161993168,-0.0002660832055968,0.0005502650845974,3.027916633270389e-07,-0.0002626552595756,0.8241262102193146
65,-0.0012213702665396,0.2838663449956919,0.0805801018212132,0.0,-1.4086080352921586,1,0,933993.4082389466,14576578.3996734,212476637841825.1,0.0,0.1177227454862599,-0.0002658944978129,0.0005501893691782,3.027083419568026e-07,-0.0002620295272208,0.8246355071653
66,-0.0012273948331202,0.2838672013694333,0.0805805880133144,0.0,-1.4089355079065249,1,0,934170.067475831,14575967.157782177,212458818584744.56,0.0,0.1175432161996444,-0.0002660832055345,0.0005502650848272,3.027916635799171e-07,-0.0002626552595756,0.8241262134883128
67,-0.0012213702550629,0.2838663450082371,0.0805801018283355,0.0,-1.4086080350023054,1,0,933993.4082368315,14576578.399617814,212476637840204.62,0.0,0.1177227454902203,-0.0002658944978129,0.0005501893691782,3.027083419568037e-07,-0.0002620295272208,0.8246355071652939
68,-0.0012263947869211,0.2839157975319663,0.0806081800882124,0.0,-1.4094333779332724,1,0,934159.2121636752,14576091.97668261,212462457312711.2,0.0,0.1175625442372244,-0.0002658604669436,0.0005502122300201,3.027334980637935e-07,-0.0002620585437398,0.8251369413812175
69,-0.0012263947869211,0.2839157975319663,0.0806081800882124,0.0,-1.4094333779332724,1,0,934159.2121636752,14576091.97668261,212462457312711.2,0.0,0.1175625442372244,-0.0002658604669436,0.0005502122300201,3.027334980637935e-07,-0.0002620585437398,0.8251369413812175
70,-0.0012269543485923,0.2838666104651659,0.0805802525369822,0.0,-1.4088982288612355,1,0,934109.1655516012,14577328.876470936,212498517172793.38,0.0,0.1176481658349702,-0.0002661902494744,0.0005503748956246,3.029125257338508e-07,-0.0002622740867082,0.8230499033202718
71,-0.0012269483818224,0.2838716862776175,0.080583134270098,0.0,-1.4088124718109256,1,0,934109.9256749824,14577328.2396262,212498498605803.56,0.0,0.1176475290609768,-0.0002661905671269,0.0005503749269687,3.029125602358442e-07,-0.000262290937826,0.8230465055826349
72,-0.0012263972651399,0.2839210071807139,0.080611138318511,0.0,-1.4093470287734706,1,0,934159.9807603236,14576092.027542943,212462458795400.9,0.0,0.1175622436801447,-0.0002658605905622,0.0005502122427416,3.027335120627729e-07,-0.0002620342711452,0.825135688717526
73,-0.001226394818378,0.2839157976751533,0.0806081801695185,0.0,-1.409433380683685,1,0,934159.2121688375,14576091.97670322,212462457313312.0,0.0,0.1175625442348184,-0.0002658604669124,0.0005502122301283,3.027334981828317e-07,-0.0002620585437398,0.8251369427732852
74,-0.0012269483878857,0.2838716862805031,0.0805831342717363,0.0,-1.4088124715182797,1,0,934109.925687207,14577328.239630356,212498498605924.6,0.0,0.1176475290646755,-0.0002661905671269,0.0005503749269687,3.029125602358443e-07,-0.000262290937826,0.8230465055826328
75,-0.0012203527838955,0.28391413722839,0.080607237318141,0.0,-1.409113136101947,1,0,933982.4568877117,14576703.845439458,212480294997649.47,0.0,0.1177422392490951,-0.0002656718296397,0.0005501367304128,3.026504221493087e-07,-0.0002619602310005,0.8256449726935489
76,-0.0012203539953248,0.2839139009417636,0.0806071031479695,0.0,-1.409114373101547,1,0,933982.4892558068,14576703.840559568,212480294855384.1,0.0,0.117742309390968,-0.0002656717172357,0.0005501366676146,3.026503530542027e-07,-0.0002619324950501,0.8256453511585434
77,-0.0012264351595454,0.2839162628642579,0.0806084443188064,0.0,-1.4094378497929103,1,0,934158.9990196064,14576093.11160667,212462490398227.4,0.0,0.1175628069986484,-0.00026586025259,0.0005502121727767,3.0273343507170095e-07,-0.0002620609593577,0.825142432946095
78,-0.0012264253059619,0.2839155467707969,0.0806080376981605,0.0,-1.409445833295984,1,0,934159.0117908064,14576092.959931158,212462485976554.62,0.0,0.1175627389013889,-0.0002658604169888,0.0005502122033778,3.027334687458874e-07,-0.0002620290906634,0.8251416984121662
79,-0.0012269306789077,0.2838667796088993,0.0805803485655274,0.0,-1.408890595397199,1,0,934108.6892084222,14577334.773823785,212498689108132.1,0.0,0.117650117391602,-0.0002661900028267,0.0005503744917231,3.02912081139561e-07,-0.000262518209638,0.8230547609032385
80,-0.0012269306789077,0.2838667796088993,0.0805803485655274,0.0,-1.408890595397199,1,0,934108.6892084222,14577334.773823785,212498689108132.1,0.0,0.117650117391602,-0.0002661900028267,0.0005503744917231,3.02912081139561e-07,-0.000262518209638,0.8230547609032385
81,-0.0010812861034462,0.2817595720250389,0.0793884564277331,0.0,-1.3753179860454805,1,0,934173.2260254958,14575995.349282794,212459640422313.7,0.0,0.1175588050961694,-0.000265671963437,0.0005500972307722,3.026069633032853e-07,-0.0002619759179651,0.8248325510187976
82,-0.0010812946154401,0.2817596660465419,0.0793885094106588,0.0,-1.3753200466953388,1,0,934173.2231149308,14575995.35241012,212459640513481.4,0.0,0.1175588005175557,-0.0002656719613996,0.000550097236368,3.02606969459721e-07,-0.0002619759179651,0.8248326289243193
83,-0.0010811980657242,0.281758697703846,0.0793879637317672,0.0,-1.375298139800976,1,0,934173.2345531262,14575995.335831398,212459640030178.7,0.0,0.1175587761808338,-0.0002656720646735,0.0005500968685178,3.026065647530988e-07,-0.0002619756560307,0.8248273602417385
84,-0.0010812065505686,0.2817587894169504,0.0793880154137053,0.0,-1.3753001815586865,1,0,934173.23532795,14575995.342952028,212459640237759.2,0.0,0.1175587782938643,-0.0002656720637475,0.0005500968725142,3.026065691499173e-07,-0.0002619756560307,0.8248274008857319
85,-0.0012240326937947,0.2839573156692607,0.0806317571220921,0.0,-1.4095101619067207,1,0,934149.583317236,14576008.58097495,212460026152655.3,0.0,0.1175583480764343,-0.0002656565289351,0.0005501562209044,3.026718673998235e-07,-0.0002619840961415,0.8259906636997639
86,-0.0012238300149285,0.2839551799055936,0.080630544195218,0.0,-1.4094842141250434,1,0,934153.7824933904,14576007.496488806,212459994537697.88,0.0,0.1175574791654947,-0.0002656566917809,0.0005501551921107,3.0267073540642786e-07,-0.000261984183453,0.8259770425686735
87,-0.0012238302996865,0.283955182772555,0.0806305458233951,0.0,-1.409484137935669,1,0,934153.7631045928,14576007.49728359,212459994560867.4,0.0,0.1175574868062398,-0.0002656566917896,0.0005501551960959,3.026707397913273e-07,-0.0002619843289721,0.8259771044059249
88,-0.0012240334462493,0.2839573224465118,0.0806317609709922,0.0,-1.4095102521730778,1,0,934149.5566934638,14576008.581073232,212460026155520.47,0.0,0.1175583579404101,-0.0002656565291304,0.0005501562243656,3.026718712083197e-07,-0.0002619846491143,0.8259907157675458
89,-0.0010755555796248,0.2817580264922514,0.0793875854928082,0.0,-1.3751533342690545,1,0,933996.577861929,14576606.185039608,212477447873734.97,0.0,0.1177382573451513,-0.0002654833563927,0.0005500219156584,3.025241077046025e-07,-0.0002616075798869,0.8253398494406387
90,-0.0010749135262117,0.2817539642760731,0.0793852963852826,0.0,-1.3747207449166945,1,0,933996.788620497,14576606.125028336,212477446124213.6,0.0,0.1177382426583542,-0.0002654834599274,0.0005500214176618,3.02523559886752e-07,-0.0002616467536427,0.82533065116313
91,-0.0012177364510463,0.283953003020191,0.0806293079241846,0.0,-1.4091543919368277,1,0,933977.2579500584,14576618.314879851,212477801497690.75,0.0,0.1177369570182023,-0.0002654681384226,0.0005500796460422,3.025876169899417e-07,-0.0002616001293063,0.8264809181659789
92,-0.0012179394691141,0.2839551412547857,0.0806305222450253,0.0,-1.4091808487218085,1,0,933973.0592508622,14576619.396632854,212477833034293.2,0.0,0.117737823088575,-0.0002654679760769,0.0005500806736353,3.025887475071656e-07,-0.0002616000128909,0.826494489751049
93,-0.0010817088867472,0.281761072593178,0.0793893020288581,0.0,-1.375743109019213,1,0,934173.046684965,14575995.395949535,212459641782742.1,0.0,0.1175588180353575,-0.0002656719831398,0.0005500972111211,3.0260694168322546e-07,-0.0002619558072183,0.8248337214883796
94,-0.0010817925781646,0.2817618823736613,0.0793897583587489,0.0,-1.3757617082524662,1,0,934173.0359088262,14575995.404449431,212459642030530.9,0.0,0.1175588230008867,-0.0002656718877251,0.0005500975526962,3.026073174823732e-07,-0.0002619565639179,0.8248386209881541
95,-0.0010817174658893,0.2817611669332209,0.0793893551915704,0.0,-1.3757451501754012,1,0,934173.0420152335,14575995.408794362,212459642157194.38,0.0,0.1175588147880312,-0.0002656719818183,0.0005500972158697,3.026069469076721e-07,-0.0002619558072183,0.8248337814656079
96,-0.0010818011361502,0.2817619769032832,0.0793898116284462,0.0,-1.3757638301919302,1,0,934173.031318418,14575995.410766665,212459642214690.8,0.0,0.1175588173335708,-0.0002656718861155,0.0005500975557443,3.026073208359381e-07,-0.0002619565639179,0.8248386607695566
97,-0.0012240123688827,0.283956439283039,0.0806312594103022,0.0,-1.4095101871724325,1,0,934149.5645215674,14576008.598369006,212460026659727.2,0.0,0.1175583667657163,-0.0002656565347031,0.0005501561959306,3.0267183992091973e-07,-0.0002619804872665,0.8259907294368707
98,-0.0012238107333054,0.2839543076357277,0.0806300488248855,0.0,-1.4094851185536963,1,0,934153.7625474464,14576007.497726023,212459994573765.3,0.0,0.117557494099089,-0.0002656566967453,0.0005501551681503,3.026707090424903e-07,-0.0002619803126435,0.825977129735899
99,-0.0012240113694647,0.2839564304529968,0.0806312543956076,0.0,-1.4095100542342525,1,0,934149.5912549664,14576008.58912353,212460026390202.9,0.0,0.1175583656425869,-0.0002656565340743,0.0005501561926498,3.026718363109948e-07,-0.0002619803708512,0.8259907068702015
100,-0.0012240113694647,0.2839564304529968,0.0806312543956076,0.0,-1.4095100542342525,1,0,934149.5912549664,14576008.58912353,212460026390202.9,0.0,0.1175583656425869,-0.0002656565340743,0.0005501561926498,3.026718363109948e-07,-0.0002619803708512,0.8259907068702015
101,-0.0012238106923108,0.2839543065526476,0.0806300482097949,0.0,-1.4094851822609218,1,0,934153.7913631304,14576007.499266626,212459994618676.9,0.0,0.1175575019411555,-0.0002656566962198,0.000550155165612,3.02670706249606e-07,-0.0002619797887746,0.8259771062189512
102,-0.0010810195815843,0.281757325761654,0.0793871906203588,0.0,-1.3751057609031987,1,0,934173.3371303212,14575995.346482277,212459640340672.97,0.0,0.1175587898497045,-0.0002656720099294,0.000550097030698,3.026067431828641e-07,-0.0002619660808704,0.8248295984172759
103,-0.001081016267962,0.2817572742453228,0.079387161590154,0.0,-1.375104248714386,1,0,934173.3364986222,14575995.33992023,212459640149376.28,0.0,0.1175587900252026,-0.0002656720079103,0.0005500970336776,3.0260674646099814e-07,-0.0002619660808704,0.8248295905346101
104,-0.001081016267962,0.2817572742453228,0.079387161590154,0.0,-1.375104248714386,1,0,934173.3364986222,14575995.33992023,212459640149376.28,0.0,0.1175587900252026,-0.0002656720079103,0.0005500970336776,3.0260674646099814e-07,-0.0002619660808704,0.8248295905346101
105,-0.0010809339467918,0.2817564765937195,0.0793867121025072,0.0,-1.375086347521791,1,0,934173.344103072,14575995.319957852,212459639567433.2,0.0,0.1175587919688739,-0.0002656721082361,0.0005500966789577,3.026063562003419e-07,-0.0002619655570015,0.8248245304858067
106,-0.0010809307140419,0.2817564229434092,0.0793866818698653,0.0,-1.375084832551958,1,0,934173.3496182784,14575995.326333374,212459639753292.4,0.0,0.1175587947868671,-0.0002656721065943,0.0005500966826948,3.026063603119088e-07,-0.0002619655570015,0.8248245162793632
107,-0.0012177485685034,0.2839529093625405,0.0806292547354511,0.0,-1.4091636098614015,1,0,933977.2529823012,14576618.310004108,212477801355547.0,0.0,0.1177369346123997,-0.0002654681366591,0.0005500796574438,3.0258762953352534e-07,-0.0002616161946207,0.8264810952481138
108,-0.0012179557040343,0.2839550767705263,0.0806304856237554,0.0,-1.4091923384150176,1,0,933973.04408143,14576619.390819566,212477832864817.0,0.0,0.1177378019488476,-0.0002654679734106,0.0005500806903637,3.0258876591110705e-07,-0.0002616165147628,0.8264947498359776
109,-0.0012179562294358,0.2839550805467276,0.0806304877682985,0.0,-1.4091924180971425,1,0,933973.0257593516,14576619.408904998,212477833392065.9,0.0,0.1177378111710969,-0.000265467973961,0.0005500806925404,3.0258876830574696e-07,-0.0002616159908939,0.8264947736098451
110,-0.0012177489616687,0.2839529117338574,0.0806292560821358,0.0,-1.4091636802318404,1,0,933977.2283214642,14576618.326155838,212477801826422.25,0.0,0.1177369354724075,-0.0002654681368266,0.0005500796590032,3.025876312491552e-07,-0.0002616160491015,0.8264811155219902
111,-0.0010755555796248,0.2817580264922514,0.0793875854928082,0.0,-1.3751533342690545,1,0,933996.577861929,14576606.185039608,212477447873734.97,0.0,0.1177382573451513,-0.0002654833563927,0.0005500219156584,3.025241077046025e-07,-0.0002616075798869,0.8253398494406387
112,-0.0012179238963748,0.2839548712476802,0.0806303689052866,0.0,-1.409173012660982,1,0,933973.0664748772,14576619.393719148,212477832949349.2,0.0,0.1177378041927864,-0.0002654679780863,0.0005500806629751,3.02588735779128e-07,-0.0002616157580632,0.8264942136316127
1,-0.0013583843333837,0.2845909897624117,0.0809920314539491,0.0,-1.4243253667963305,1,1,934888.0115608672,14576841.022106403,212484294183764.1,0.0,0.117510447100901,-0.0002731492902282,0.0005544859164822,3.074546315772157e-07,-0.0002658729499671,0.7907545839717633
2,-0.0012214468706323,0.2832300118558225,0.0802192396158493,0.0,-1.4096938093267968,1,1,930434.4659600556,14592388.724263674,212937808680017.6,0.0,0.1219818944152067,-0.0002683852351984,0.000552604138854,3.0537133427868025e-07,-0.0002633443218655,0.8032821118379786
3,-0.0012087856178565,0.2845157557617804,0.0809492152766971,0.0,-1.4176809962499692,1,1,930450.7880907456,14592384.970348893,212937699122864.25,0.0,0.1219795617944216,-0.0002683985653575,0.0005525706655677,3.053343404459652e-07,-0.0002633461554069,0.803179208209075
4,-0.0013578781195913,0.2845703159115816,0.0809802646980173,0.0,-1.4245083724782284,1,1,934887.998195872,14576841.04133702,212484294744407.28,0.0,0.1175104220975561,-0.0002731493479303,0.0005544857353297,3.074544306841918e-07,-0.0002658896555658,0.7907525876846792
5,-0.0012880735137644,0.2845797791766591,0.080985650716236,0.0,-1.4231921075501108,1,1,932664.374358292,14584349.204621565,212703241722345.6,0.0,0.1197519550408806,-0.0002707824265814,0.0005535720451652,3.064420091884003e-07,-0.0002647368819452,0.7965313557814387
6,-0.0012878529750577,0.2845640960620061,0.0809767247675866,0.0,-1.4234193592201825,1,1,932664.24623445,14584357.262683949,212703476765602.0,0.0,0.1197524340955013,-0.0002707831356535,0.0005535661486097,3.064354808866329e-07,-0.0002647184592206,0.7966012052131501
7,-0.0012880735199827,0.2845797791751083,0.0809856507153534,0.0,-1.4231921074541265,1,1,932664.3743189296,14584349.204588337,212703241721376.4,0.0,0.1197519550440206,-0.0002707824265814,0.0005535720451652,3.064420091883998e-07,-0.0002647368819452,0.796531355781441
8,-0.0012878529893742,0.2845640960715233,0.0809767247730031,0.0,-1.4234193591008708,1,1,932664.246233628,14584357.262684034,212703476765604.53,0.0,0.1197524340956667,-0.0002707831356613,0.0005535661486112,3.064354808882643e-07,-0.0002647184592206,0.7966012052475098
9,-0.0012381326804574,0.2843983479490986,0.0808824203161765,0.0,-1.4218592080579986,1,1,934302.0572953544,14575758.09990197,212452724186857.9,0.0,0.1173842861680476,-0.0002674897835047,0.0005509407497962,3.035357097860384e-07,-0.0002638061996549,0.8197688893312471
10,-0.001227624235091,0.2840758308022116,0.0806990776459667,0.0,-1.4094132229804424,1,1,933762.2408704913,14576505.578849556,212474514890232.25,0.0,0.117061310413731,-0.0002666681088754,0.0005510330760631,3.036374509156141e-07,-0.0002627611393108,0.8206885773904714
11,-0.0012133538306729,0.2839889583542341,0.0806497284671229,0.0,-1.40640478589816,1,1,932058.0010597692,14589892.975345068,212864977032023.38,0.0,0.1239196454906469,-0.000266790191562,0.0005517048169713,3.043782050693776e-07,-0.0002630881790537,0.8027397621300062
